l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
512.0,8192000.0,3136.0,64.0,3.0,48.0,6.0,12.0,5.0,4.0,5.0,6.0,3.0,4.0,4.0,1.0,3.0,4.0,1.0,5.0,4.0,6.0,5.0,2.0,5.0,2.0,1.0,6.0,2.0,4.0,3.0,2.0,1.0,256.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,4.0,3.0,5.0,5.0,3.0,3.0,6.0,5.0,4.0,2.0,1.0,6.0,5.0,1.0,1.0,16.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,1.0,6.0,2.0,6.0,4.0,1.0,4.0,3.0,5.0,16.0,64.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,5.0,5.0,6.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,8.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,5.0,6.0,6.0,4.0,1.0,5.0,6.0,3.0,1.0,6.0,5.0,4.0,3.0,1.0,32.0,16.0,1.0,16.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,1.0,4.0,1.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,1.0,3.0,6.0,6.0,1.0,5.0,4.0,4.0,6.0,6.0,3.0,6.0,6.0,5.0,32.0,8.0,1.0,4.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2235227137.0,15315987.48,19706900000.0,125.13505902777779,3136.0,514.0,335872.0,3.4234710845248244e+16
32000.0,8192000.0,3136.0,64.0,3.0,38.0,34.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,2.0,1.0,6.0,6.0,4.0,16.0,4.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,4.0,4.0,6.0,6.0,1.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,32.0,1.0,64.0,16.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,4.0,4.0,2.0,1.0,6.0,6.0,3.0,1.0,5.0,4.0,2.0,4.0,5.0,3.0,8.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,6.0,5.0,2.0,1.0,5.0,1.0,6.0,4.0,1.0,8.0,512.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,4.0,3.0,6.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,3.0,1.0,6.0,1.0,4.0,1.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,6.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,1.0,2.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,6.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,128.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5605887277.0,21220638.04,19706900000.0,125.14616319444444,3136.0,514.0,271360.0,1.189605047982582e+17
64000.0,2048000.0,3136.0,64.0,3.0,44.0,14.0,32.0,4.0,2.0,1.0,2.0,1.0,5.0,2.0,6.0,4.0,3.0,3.0,3.0,6.0,1.0,5.0,6.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,64.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,6.0,2.0,1.0,4.0,5.0,6.0,4.0,1.0,6.0,4.0,1.0,2.0,16.0,1.0,4.0,32.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,6.0,3.0,6.0,2.0,5.0,1.0,4.0,1.0,1.0,128.0,16.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,5.0,3.0,6.0,1.0,4.0,1.0,4.0,5.0,3.0,6.0,5.0,1.0,4.0,1.0,16.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,4.0,5.0,1.0,1.0,1.0,3.0,6.0,3.0,4.0,2.0,6.0,1.0,2.0,2.0,3.0,128.0,4.0,1.0,16.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,5.0,3.0,6.0,1.0,2.0,6.0,4.0,4.0,2.0,4.0,5.0,3.0,6.0,1.0,2048.0,256.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,3.0,2.0,3.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,6.0,16.0,512.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,286149781.0,14673532.059999999,19707000000.0,125.37433333333333,3136.0,514.0,1081344.0,4198827985465478.5
4096.0,256000.0,3136.0,64.0,3.0,20.0,20.0,24.0,6.0,6.0,4.0,6.0,5.0,1.0,4.0,6.0,4.0,6.0,3.0,4.0,6.0,3.0,4.0,4.0,1.0,1.0,6.0,2.0,6.0,4.0,1.0,5.0,16.0,2.0,1.0,12.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,4.0,16.0,1.0,1.0,32.0,8.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,6.0,1.0,2.0,2.0,4.0,5.0,1.0,4.0,5.0,1.0,128.0,2.0,1.0,128.0,16.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,1.0,3.0,5.0,6.0,1.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,1.0,64.0,512.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,1.0,2.0,4.0,5.0,6.0,5.0,5.0,2.0,5.0,4.0,6.0,5.0,3.0,6.0,3.0,1.0,2.0,1.0,2.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,6.0,1.0,4.0,2.0,5.0,3.0,6.0,2048.0,256.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,6.0,1.0,3.0,1.0,2.0,5.0,2.0,4.0,3.0,4.0,5.0,1.0,2.0,2.0,4.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240695314.0,12698582.48,19707000000.0,125.6017638888889,3136.0,514.0,786432.0,3056489297378499.0
16000.0,4096000.0,3136.0,64.0,3.0,24.0,48.0,36.0,3.0,2.0,4.0,6.0,5.0,4.0,5.0,4.0,3.0,6.0,1.0,4.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,5.0,2.0,2.0,4.0,6.0,64.0,64.0,1.0,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,1.0,5.0,6.0,5.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,1.0,16.0,64.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,6.0,2.0,1.0,5.0,6.0,6.0,6.0,1.0,4.0,6.0,1.0,5.0,6.0,4.0,16.0,128.0,1.0,1.0,64.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,6.0,6.0,2.0,5.0,1.0,32.0,512.0,1.0,512.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,6.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,64.0,2.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,6.0,4.0,1.0,3.0,2.0,6.0,6.0,1.0,2.0,1024.0,16.0,1.0,256.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,6.0,1.0,2.0,3.0,3.0,4.0,6.0,4.0,6.0,6.0,32.0,64.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7091984584.0,12299631.16,19707100000.0,125.57394444444444,3136.0,514.0,1441792.0,8.722879457560603e+16
1024000.0,256000.0,3136.0,64.0,3.0,38.0,20.0,22.0,2.0,1.0,1.0,3.0,6.0,4.0,1.0,5.0,4.0,6.0,2.0,5.0,1.0,3.0,3.0,6.0,1.0,6.0,6.0,4.0,3.0,4.0,5.0,5.0,128.0,2.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,6.0,2.0,5.0,1.0,5.0,4.0,3.0,4.0,8.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,6.0,1.0,1.0,6.0,3.0,6.0,2.0,2.0,5.0,5.0,4.0,6.0,3.0,6.0,2.0,2.0,1.0,2.0,128.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,6.0,5.0,2.0,6.0,3.0,2.0,2.0,3.0,2.0,5.0,6.0,3.0,3.0,2.0,512.0,64.0,1.0,32.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,1.0,1.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,5.0,3.0,3.0,32.0,2.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,6.0,4.0,2.0,4.0,4.0,6.0,4.0,2.0,4.0,6.0,4.0,1.0,3.0,4.0,3.0,1024.0,256.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,6.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,1.0,6.0,6.0,3.0,512.0,32.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7289376101.0,13381052.14,19707000000.0,125.23347222222222,3136.0,514.0,458752.0,9.753952167555091e+16
64000.0,512000.0,3136.0,64.0,3.0,28.0,6.0,26.0,5.0,3.0,4.0,6.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,6.0,6.0,6.0,3.0,5.0,3.0,6.0,2.0,2.0,2.0,3.0,4.0,512.0,4.0,1.0,2.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,4.0,1.0,1.0,128.0,128.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,6.0,2.0,6.0,4.0,4.0,4.0,6.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,16.0,1.0,32.0,32.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,5.0,4.0,6.0,4.0,4.0,6.0,3.0,6.0,2.0,128.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,6.0,2.0,6.0,1.0,2.0,4.0,1.0,5.0,6.0,4.0,6.0,2.0,2.0,5.0,6.0,128.0,16.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,5.0,6.0,3.0,2.0,5.0,5.0,4.0,2.0,5.0,3.0,6.0,4.0,3.0,3.0,6.0,16.0,256.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,1.0,2.0,6.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,8.0,32.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1464830938.0,12562963.079999998,19707000000.0,125.23703819444444,3136.0,514.0,786432.0,1.840261699253577e+16
128000.0,16000.0,3136.0,64.0,3.0,20.0,26.0,2.0,2.0,4.0,1.0,2.0,6.0,6.0,3.0,6.0,6.0,2.0,6.0,3.0,2.0,3.0,1.0,5.0,4.0,5.0,1.0,1.0,3.0,5.0,4.0,1.0,256.0,64.0,1.0,48.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,6.0,5.0,3.0,5.0,6.0,1.0,5.0,3.0,1.0,2.0,5.0,5.0,4.0,5.0,2.0,32.0,1.0,8.0,32.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,5.0,3.0,6.0,2.0,4.0,3.0,3.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,4.0,6.0,128.0,4.0,1.0,64.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,6.0,4.0,3.0,5.0,2.0,2.0,4.0,5.0,6.0,1.0,5.0,6.0,1.0,3.0,2.0,256.0,512.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,4.0,6.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,512.0,64.0,1.0,1024.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,6.0,2.0,3.0,3.0,1.0,3.0,5.0,5.0,6.0,1.0,4.0,1.0,2.0,4.0,2.0,128.0,32.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,6.0,32.0,256.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3623860357.0,12026008.9,19707100000.0,125.65148611111111,3136.0,514.0,1441792.0,4.3580576905639176e+16
1024000.0,16000000.0,3136.0,64.0,3.0,40.0,48.0,20.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,6.0,6.0,3.0,5.0,6.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,6.0,3.0,64.0,64.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,6.0,4.0,6.0,5.0,3.0,5.0,6.0,6.0,4.0,4.0,3.0,6.0,5.0,4.0,6.0,64.0,2.0,1.0,8.0,128.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,5.0,6.0,5.0,3.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,6.0,5.0,6.0,128.0,8.0,1.0,4.0,8.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,6.0,2.0,6.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,2.0,3.0,6.0,3.0,6.0,3.0,4.0,1.0,32.0,16.0,1.0,32.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,6.0,5.0,256.0,512.0,1.0,2048.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,6.0,4.0,5.0,5.0,3.0,6.0,1.0,1.0,5.0,3.0,2.0,5.0,1.0,2.0,5.0,1024.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,6.0,6.0,1.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,6.0,3.0,2.0,6.0,128.0,16.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,705747126.0,12231692.44,19707200000.0,125.80823958333333,3136.0,514.0,2752512.0,8632481785645927.0
1024.0,16000000.0,3136.0,64.0,3.0,44.0,38.0,48.0,1.0,4.0,6.0,1.0,6.0,4.0,6.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,2.0,4.0,128.0,128.0,1.0,48.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,6.0,5.0,1.0,5.0,1.0,2.0,4.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,128.0,8.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,6.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,5.0,3.0,8.0,8.0,1.0,32.0,2.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,6.0,2.0,8.0,8.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,5.0,4.0,2.0,6.0,1.0,5.0,3.0,6.0,3.0,5.0,3.0,5.0,6.0,2.0,1.0,1.0,256.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,6.0,2.0,4.0,6.0,5.0,2.0,2.0,5.0,3.0,6.0,6.0,3.0,3.0,1024.0,1024.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,5.0,4.0,1.0,2.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,16.0,8.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2490413298.0,17648100.52,19706900000.0,125.12609375,3136.0,514.0,271360.0,4.395106421944871e+16
32000.0,4096000.0,3136.0,64.0,3.0,30.0,6.0,14.0,3.0,5.0,1.0,2.0,6.0,6.0,5.0,6.0,1.0,4.0,6.0,4.0,2.0,6.0,2.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,8.0,8.0,1.0,2.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,6.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,64.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,4.0,1.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,1.0,3.0,32.0,4.0,1.0,8.0,32.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,4.0,1.0,2.0,1.0,3.0,512.0,256.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,256.0,512.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,2.0,3.0,5.0,2.0,6.0,4.0,6.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,16.0,16.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,6.0,3.0,2.0,6.0,1.0,3.0,1.0,1.0,4.0,8.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2451774135.0,13870932.22,19707000000.0,125.25186458333333,3136.0,514.0,786432.0,3.4008392845334132e+16
64000.0,16000000.0,3136.0,64.0,3.0,30.0,34.0,16.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,6.0,6.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,5.0,1.0,6.0,4.0,6.0,4.0,16.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,8.0,64.0,1.0,1.0,8.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,2.0,4.0,1.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0,3.0,4.0,32.0,64.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,1.0,4.0,1.0,4.0,2.0,6.0,2.0,6.0,5.0,6.0,6.0,2.0,1.0,64.0,128.0,1.0,16.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,6.0,64.0,8.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,4.0,6.0,2.0,5.0,8.0,32.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,6.0,2.0,5.0,6.0,2.0,3.0,2.0,2.0,6.0,1.0,4.0,2.0,1.0,5.0,6.0,64.0,1.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1570477464.0,12995405.600000001,19706900000.0,125.11583333333333,3136.0,514.0,172032.0,2.04089916303394e+16
