l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
8192.0,8192000.0,3136.0,64.0,3.0,14.0,8.0,26.0,2.0,2.0,5.0,1.0,4.0,5.0,3.0,5.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,3.0,2.0,4.0,6.0,1.0,6.0,1.0,6.0,2.0,256.0,128.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,3.0,3.0,6.0,6.0,3.0,5.0,3.0,6.0,5.0,3.0,4.0,4.0,5.0,4.0,1.0,6.0,5.0,1024.0,256.0,1.0,8.0,96.0,1.0,1.0,1.0,1.0,64.0,10.0,1.0,3056634473.0,34535706.0,19706800000.0,124.58577777777778,3136.0,10.0,339968.0,1.0556302950899294e+17
4096.0,128000.0,3136.0,64.0,3.0,24.0,28.0,38.0,4.0,2.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,6.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,6.0,2.0,2.0,5.0,3.0,1.0,2048.0,4096.0,1.0,2048.0,2.0,1.0,1.0,1.0,1.0,16.0,64.0,1.0,5.0,4.0,3.0,3.0,5.0,1.0,5.0,1.0,5.0,6.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,64.0,256.0,1.0,1536.0,64.0,1.0,1.0,1.0,1.0,160.0,2.0,1.0,14362604069.0,32654881.8,19708600000.0,154.8852222222222,3136.0,10.0,17563648.0,4.6900913821339405e+17
1024000.0,4096000.0,3136.0,64.0,3.0,28.0,38.0,30.0,6.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,5.0,1.0,6.0,4.0,3.0,1.0,5.0,6.0,2.0,6.0,1.0,4.0,3.0,512.0,64.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,32.0,128.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,6.0,4.0,6.0,4.0,5.0,3.0,6.0,1.0,6.0,6.0,2.0,4096.0,1024.0,1.0,12.0,32.0,1.0,1.0,1.0,1.0,32.0,80.0,1.0,7616954203.0,34876614.0,19706800000.0,126.07933333333332,3136.0,10.0,922624.0,2.6565357159370864e+17
64000.0,32000000.0,3136.0,64.0,3.0,32.0,2.0,30.0,3.0,6.0,1.0,3.0,6.0,3.0,1.0,2.0,5.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,5.0,3.0,5.0,3.0,2.0,6.0,4096.0,8.0,1.0,16.0,1024.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,6.0,6.0,2.0,4.0,1.0,6.0,6.0,2.0,3.0,2.0,4.0,6.0,6.0,5.0,3.0,3.0,1.0,1024.0,128.0,1.0,2.0,192.0,1.0,1.0,1.0,1.0,10.0,16.0,1.0,4677382224.0,33010715.8,19707600000.0,137.43666666666667,3136.0,10.0,8429568.0,1.5440373528443594e+17
4096.0,4096000.0,3136.0,64.0,3.0,44.0,20.0,42.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,6.0,1.0,3.0,3.0,6.0,3.0,3.0,1.0,1.0,5.0,6.0,1.0,1.0,5.0,6.0,3.0,4096.0,16.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,128.0,128.0,1.0,5.0,5.0,3.0,4.0,6.0,4.0,3.0,2.0,5.0,2.0,3.0,1.0,3.0,4.0,6.0,5.0,5.0,3.0,128.0,2048.0,1.0,3.0,1536.0,1.0,1.0,1.0,1.0,80.0,40.0,1.0,58646444.0,32536201.8,19707500000.0,140.10655555555556,3136.0,10.0,6864896.0,1908132536836399.2
4096.0,64000.0,3136.0,64.0,3.0,38.0,46.0,26.0,5.0,6.0,2.0,3.0,6.0,3.0,5.0,4.0,1.0,1.0,6.0,1.0,1.0,6.0,5.0,3.0,1.0,3.0,6.0,3.0,1.0,5.0,3.0,3.0,32.0,1.0,1.0,2048.0,16.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,3.0,5.0,6.0,2.0,6.0,1.0,1.0,5.0,128.0,1.0,1.0,48.0,1024.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1057376442.0,34292263.0,19706800000.0,124.76522222222222,3136.0,10.0,446464.0,3.625983103906825e+16
16000.0,32000000.0,3136.0,64.0,3.0,40.0,14.0,38.0,3.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,2.0,4.0,5.0,2.0,4.0,5.0,1.0,4.0,6.0,1.0,2.0,6.0,2.0,1.0,2.0,3.0,64.0,16.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,32.0,8.0,1.0,6.0,3.0,4.0,5.0,2.0,5.0,1.0,3.0,6.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,6.0,6.0,64.0,2048.0,1.0,384.0,128.0,1.0,1.0,1.0,1.0,160.0,4.0,1.0,11140418060.0,32788871.0,19707100000.0,129.85677777777778,3136.0,10.0,3129344.0,3.6528173065541024e+17
1024.0,16000.0,3136.0,64.0,3.0,26.0,6.0,40.0,1.0,5.0,5.0,4.0,2.0,6.0,5.0,5.0,6.0,1.0,1.0,1.0,6.0,1.0,5.0,2.0,5.0,5.0,6.0,6.0,6.0,1.0,6.0,2.0,16.0,1024.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,3.0,6.0,4.0,4.0,1.0,2.0,3.0,6.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,6.0,5.0,1024.0,4096.0,1.0,128.0,6.0,1.0,1.0,1.0,1.0,16.0,80.0,1.0,4852874088.0,33602951.0,19706900000.0,127.11466666666666,3136.0,10.0,1724416.0,1.630708901882337e+17
4096.0,16000000.0,3136.0,64.0,3.0,4.0,20.0,18.0,4.0,3.0,4.0,3.0,2.0,6.0,2.0,3.0,1.0,1.0,3.0,6.0,5.0,2.0,5.0,2.0,6.0,6.0,4.0,4.0,5.0,6.0,4.0,2.0,1.0,16.0,1.0,16.0,1024.0,1.0,1.0,1.0,1.0,8.0,64.0,1.0,6.0,3.0,2.0,2.0,4.0,1.0,6.0,6.0,5.0,2.0,5.0,6.0,4.0,2.0,4.0,4.0,1.0,3.0,512.0,2048.0,1.0,192.0,12.0,1.0,1.0,1.0,1.0,320.0,160.0,1.0,5303726403.0,33667896.0,19707000000.0,128.19266666666667,3136.0,10.0,2220032.0,1.7856530894865808e+17
2048.0,1024000.0,3136.0,64.0,3.0,36.0,24.0,32.0,6.0,2.0,4.0,2.0,1.0,2.0,6.0,1.0,4.0,2.0,5.0,3.0,4.0,2.0,3.0,6.0,5.0,6.0,3.0,4.0,4.0,5.0,3.0,6.0,16.0,4096.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,128.0,16.0,1.0,5.0,3.0,6.0,6.0,1.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,6.0,4.0,6.0,128.0,4096.0,1.0,768.0,32.0,1.0,1.0,1.0,1.0,80.0,2.0,1.0,2988553836.0,33142261.8,19707500000.0,138.94511111111112,3136.0,10.0,7069696.0,9.904743363610627e+16
4096.0,8192000.0,3136.0,64.0,3.0,20.0,10.0,8.0,4.0,6.0,1.0,5.0,6.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,6.0,4.0,1.0,5.0,2.0,6.0,5.0,6.0,6.0,2.0,1.0,1.0,128.0,2048.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,6.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,6.0,3.0,4.0,4096.0,512.0,1.0,96.0,3072.0,1.0,1.0,1.0,1.0,32.0,40.0,1.0,4673041173.0,37275480.0,19709400000.0,173.24355555555556,3136.0,10.0,25739264.0,1.7418985278333805e+17
64000.0,128000.0,3136.0,64.0,3.0,40.0,8.0,28.0,6.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,3.0,4.0,3.0,1.0,2.0,4096.0,2048.0,1.0,1024.0,2.0,1.0,1.0,1.0,1.0,128.0,64.0,1.0,3.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,4.0,5.0,6.0,5.0,5.0,1.0,1.0,1.0,128.0,8.0,1.0,3072.0,128.0,1.0,1.0,1.0,1.0,4.0,40.0,1.0,151594579.0,33671591.8,19707900000.0,160.40377777777778,3136.0,10.0,11399168.0,5104430783180852.0
64000.0,128000.0,3136.0,64.0,3.0,44.0,18.0,38.0,1.0,4.0,1.0,1.0,6.0,6.0,3.0,4.0,4.0,1.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,5.0,1.0,6.0,6.0,6.0,4.0,2.0,8.0,4096.0,1.0,256.0,8.0,1.0,1.0,1.0,1.0,64.0,4.0,1.0,2.0,5.0,2.0,3.0,2.0,6.0,6.0,3.0,4.0,3.0,2.0,1.0,4.0,5.0,4.0,4.0,6.0,3.0,2.0,64.0,1.0,2.0,1536.0,1.0,1.0,1.0,1.0,160.0,20.0,1.0,10871639159.0,34166336.2,19707000000.0,129.11111111111111,3136.0,10.0,2654208.0,3.714440785514793e+17
16000.0,1024000.0,3136.0,64.0,3.0,36.0,4.0,8.0,2.0,5.0,3.0,2.0,6.0,4.0,5.0,1.0,2.0,6.0,1.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,2.0,1.0,1.0,5.0,16.0,4.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,6.0,4.0,1.0,3.0,3.0,5.0,1.0,4.0,64.0,1.0,1.0,32.0,768.0,1.0,1.0,1.0,1.0,10.0,80.0,1.0,7213225054.0,35825376.0,19706800000.0,124.14733333333332,3136.0,10.0,231424.0,2.584164997321703e+17
2048.0,256000.0,3136.0,64.0,3.0,18.0,20.0,24.0,6.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,5.0,6.0,6.0,3.0,5.0,6.0,4.0,1.0,6.0,4.0,1.0,5.0,128.0,512.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,16.0,128.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,2048.0,256.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,320.0,2.0,1.0,11145518278.0,33605979.0,19707100000.0,131.0361111111111,3136.0,10.0,3186688.0,3.745560531945842e+17
32000.0,16000.0,3136.0,64.0,3.0,34.0,48.0,4.0,3.0,6.0,4.0,5.0,6.0,5.0,6.0,3.0,2.0,6.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,4.0,5.0,1.0,1.0,2048.0,4.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,8.0,64.0,1.0,1.0,5.0,2.0,5.0,5.0,6.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,32.0,3.0,1.0,1.0,1.0,1.0,16.0,4.0,1.0,1180435713.0,84057699.0,19706800000.0,124.29455555555556,3136.0,10.0,397312.0,9.922470985220438e+16
64000.0,1024000.0,3136.0,64.0,3.0,46.0,14.0,34.0,5.0,4.0,3.0,5.0,1.0,4.0,6.0,1.0,6.0,3.0,4.0,1.0,3.0,6.0,6.0,6.0,1.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,32.0,128.0,1.0,32.0,512.0,1.0,1.0,1.0,1.0,4.0,32.0,1.0,4.0,1.0,6.0,1.0,5.0,3.0,5.0,3.0,5.0,3.0,6.0,6.0,2.0,5.0,5.0,5.0,6.0,2.0,4.0,4096.0,1.0,3.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2671901250.0,36663280.0,19706800000.0,125.42288888888889,3136.0,10.0,868352.0,9.79606636611e+16
4096.0,2048000.0,3136.0,64.0,3.0,18.0,2.0,46.0,2.0,5.0,5.0,3.0,4.0,3.0,6.0,5.0,3.0,1.0,6.0,2.0,5.0,6.0,6.0,6.0,4.0,5.0,1.0,6.0,4.0,4.0,3.0,1.0,4096.0,2.0,1.0,1024.0,1024.0,1.0,1.0,1.0,1.0,16.0,32.0,1.0,3.0,2.0,6.0,3.0,5.0,4.0,3.0,5.0,4.0,6.0,2.0,1.0,4.0,5.0,6.0,1.0,6.0,3.0,128.0,2.0,1.0,96.0,256.0,1.0,1.0,1.0,1.0,4.0,64.0,1.0,6848134006.0,34210864.9,19707600000.0,137.26788888888888,3136.0,10.0,8716288.0,2.342805872963618e+17
1024000.0,512000.0,3136.0,64.0,3.0,44.0,6.0,12.0,5.0,4.0,6.0,1.0,6.0,2.0,2.0,5.0,1.0,6.0,3.0,4.0,2.0,3.0,1.0,5.0,4.0,5.0,4.0,1.0,2.0,5.0,4.0,2.0,128.0,32.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,5.0,4.0,2.0,1.0,4.0,6.0,6.0,6.0,4.0,2.0,5.0,6.0,5.0,4.0,1.0,1.0,6.0,256.0,512.0,1.0,24.0,3.0,1.0,1.0,1.0,1.0,160.0,1.0,1.0,7265331363.0,41809250.0,19706800000.0,124.07377777777778,3136.0,10.0,196096.0,3.037580552885078e+17
256000.0,512000.0,3136.0,64.0,3.0,46.0,26.0,32.0,2.0,4.0,2.0,5.0,5.0,2.0,2.0,3.0,4.0,1.0,5.0,6.0,6.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,8.0,1.0,4.0,256.0,1.0,1.0,1.0,1.0,8.0,32.0,1.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,5.0,512.0,4.0,1.0,96.0,1024.0,1.0,1.0,1.0,1.0,64.0,8.0,1.0,824820951.0,35025808.0,19706900000.0,126.90755555555556,3136.0,10.0,1638400.0,2.889002026410341e+16
512000.0,2048000.0,3136.0,64.0,3.0,24.0,34.0,22.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,6.0,4.0,5.0,1.0,4.0,4.0,4.0,2.0,5.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,128.0,2.0,1.0,4.0,1.0,5.0,1.0,6.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,3072.0,384.0,1.0,1.0,1.0,1.0,16.0,40.0,1.0,667041876.0,42595550.0,19706800000.0,124.39855555555556,3136.0,10.0,345344.0,2.84130155812518e+16
128.0,32000000.0,3136.0,64.0,3.0,34.0,12.0,30.0,5.0,1.0,6.0,1.0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,2.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,6.0,5.0,1.0,1.0,4.0,4.0,1.0,8.0,128.0,1.0,1.0,1.0,1.0,64.0,8.0,1.0,6.0,5.0,4.0,6.0,6.0,2.0,2.0,4.0,5.0,5.0,3.0,2.0,5.0,2.0,5.0,1.0,6.0,6.0,512.0,512.0,1.0,1024.0,24.0,1.0,1.0,1.0,1.0,2.0,80.0,1.0,1400022509.0,38111960.0,19706900000.0,126.19166666666668,3136.0,10.0,1294336.0,5.335760186210764e+16
4096.0,16000000.0,3136.0,64.0,3.0,30.0,38.0,14.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,6.0,5.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,5.0,4.0,2.0,6.0,3.0,5.0,5.0,5.0,512.0,8.0,1.0,4.0,512.0,1.0,1.0,1.0,1.0,128.0,128.0,1.0,3.0,4.0,1.0,6.0,1.0,2.0,3.0,1.0,4.0,1.0,5.0,5.0,4.0,1.0,5.0,2.0,1.0,5.0,32.0,4.0,1.0,192.0,8.0,1.0,1.0,1.0,1.0,2.0,64.0,1.0,206631218.0,34619748.5,19707100000.0,129.11277777777778,3136.0,10.0,3407872.0,7153520799408673.0
256000.0,1024000.0,3136.0,64.0,3.0,10.0,20.0,2.0,6.0,6.0,6.0,2.0,6.0,3.0,2.0,3.0,6.0,4.0,6.0,6.0,1.0,4.0,1.0,6.0,6.0,2.0,2.0,4.0,5.0,2.0,1.0,3.0,1.0,4096.0,1.0,2048.0,16.0,1.0,1.0,1.0,1.0,128.0,32.0,1.0,5.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,6.0,6.0,1.0,3.0,4.0,6.0,4.0,32.0,1.0,6.0,48.0,1.0,1.0,1.0,1.0,320.0,160.0,1.0,274685097.0,32513631.8,19708700000.0,155.39988888888888,3136.0,10.0,18350080.0,8931010104805285.0
16000.0,32000.0,3136.0,64.0,3.0,38.0,14.0,46.0,1.0,1.0,1.0,3.0,3.0,4.0,6.0,3.0,1.0,2.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,1.0,4.0,6.0,1024.0,128.0,1.0,32.0,256.0,1.0,1.0,1.0,1.0,128.0,32.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,6.0,3.0,1.0,4.0,2.0,6.0,2.0,5.0,4.0,5.0,6.0,3.0,1024.0,512.0,1.0,96.0,3.0,1.0,1.0,1.0,1.0,4.0,10.0,1.0,12352037927.0,41450218.0,19706800000.0,125.40922222222221,3136.0,10.0,851968.0,5.119946648184181e+17
16000.0,8192000.0,3136.0,64.0,3.0,40.0,24.0,10.0,4.0,2.0,1.0,5.0,3.0,2.0,1.0,3.0,6.0,3.0,4.0,1.0,6.0,2.0,5.0,2.0,4.0,5.0,5.0,6.0,1.0,5.0,4.0,6.0,8.0,8.0,1.0,256.0,2048.0,1.0,1.0,1.0,1.0,4.0,64.0,1.0,2.0,5.0,1.0,6.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,8.0,256.0,1.0,8.0,384.0,1.0,1.0,1.0,1.0,2.0,20.0,1.0,239259169.0,35585532.0,19706800000.0,125.55533333333332,3136.0,10.0,559104.0,8514164814742908.0
128000.0,1024000.0,3136.0,64.0,3.0,42.0,12.0,18.0,3.0,5.0,1.0,6.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,1.0,1.0,4.0,4.0,3.0,6.0,6.0,3.0,4.0,2.0,2.0,2.0,256.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,4.0,6.0,3.0,4.0,5.0,3.0,16.0,128.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,320.0,5.0,1.0,10145520763.0,36057225.0,19706800000.0,124.01922222222223,3136.0,10.0,110592.0,3.6581932489366266e+17
1024000.0,32000.0,3136.0,64.0,3.0,16.0,30.0,18.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,5.0,5.0,3.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,2.0,2.0,5.0,512.0,256.0,1.0,2048.0,8.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,5.0,1.0,5.0,3.0,6.0,5.0,4.0,2.0,6.0,4.0,6.0,4.0,3.0,1.0,5.0,2.0,4.0,2.0,4096.0,4096.0,1.0,768.0,384.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,8205401086.0,46167046.2,19707400000.0,139.17655555555555,3136.0,10.0,6340096.0,3.788191310268922e+17
128.0,1024000.0,3136.0,64.0,3.0,8.0,12.0,42.0,5.0,5.0,6.0,4.0,3.0,5.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,5.0,2.0,512.0,512.0,1.0,1024.0,1024.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,6.0,1.0,2.0,2.0,4.0,5.0,6.0,4.0,5.0,3.0,6.0,256.0,16.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,10.0,160.0,1.0,421776112.0,40135560.0,19706900000.0,125.518,3136.0,10.0,1060864.0,1.692822044974272e+16
2048.0,2048000.0,3136.0,64.0,3.0,38.0,46.0,26.0,2.0,5.0,2.0,6.0,3.0,4.0,3.0,3.0,2.0,6.0,4.0,3.0,4.0,6.0,4.0,6.0,4.0,1.0,5.0,4.0,6.0,3.0,4.0,4.0,4096.0,16.0,1.0,2048.0,16.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,4.0,6.0,1.0,4.0,1.0,5.0,1.0,6.0,5.0,2.0,1.0,5.0,4.0,1.0,6.0,2.0,1.0,1.0,1024.0,4096.0,1.0,1536.0,24.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,427975848.0,32521741.8,19708500000.0,174.34433333333334,3136.0,10.0,17170432.0,1.3918520025292046e+16
512000.0,2048000.0,3136.0,64.0,3.0,18.0,12.0,24.0,5.0,6.0,6.0,3.0,1.0,2.0,1.0,3.0,5.0,5.0,4.0,6.0,1.0,3.0,6.0,6.0,1.0,2.0,5.0,3.0,2.0,2.0,5.0,4.0,16.0,4.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,5.0,5.0,1.0,1.0,6.0,6.0,1.0,5.0,4.0,1.0,2.0,5.0,5.0,5.0,1.0,6.0,4.0,3.0,32.0,16.0,1.0,1536.0,6.0,1.0,1.0,1.0,1.0,20.0,20.0,1.0,446828628.0,38831661.0,19706800000.0,124.00166666666667,3136.0,10.0,161024.0,1.7351097807591108e+16
1024.0,16000000.0,3136.0,64.0,3.0,16.0,28.0,40.0,2.0,1.0,5.0,5.0,1.0,5.0,3.0,1.0,6.0,4.0,3.0,3.0,5.0,1.0,6.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,5.0,128.0,1024.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,8.0,64.0,1.0,6.0,5.0,3.0,5.0,6.0,4.0,2.0,5.0,5.0,2.0,6.0,6.0,3.0,3.0,6.0,4.0,3.0,5.0,128.0,128.0,1.0,3072.0,2.0,1.0,1.0,1.0,1.0,40.0,160.0,1.0,2084443520.0,33314544.0,19706900000.0,127.40766666666667,3136.0,10.0,1810432.0,6.944228536255488e+16
256.0,1024000.0,3136.0,64.0,3.0,8.0,12.0,46.0,6.0,2.0,6.0,5.0,2.0,6.0,2.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,1.0,2.0,6.0,1.0,1.0,4.0,1.0,512.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,64.0,16.0,1.0,4.0,6.0,4.0,3.0,1.0,5.0,2.0,2.0,4.0,2.0,4.0,6.0,1.0,4.0,5.0,3.0,5.0,2.0,16.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,20.0,20.0,1.0,5232959717.0,52417672.0,19706800000.0,124.226,3136.0,10.0,348672.0,2.7429956603491882e+17
512.0,8192000.0,3136.0,64.0,3.0,20.0,4.0,16.0,4.0,5.0,6.0,6.0,5.0,2.0,1.0,6.0,6.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,6.0,6.0,256.0,4096.0,1.0,1024.0,1024.0,1.0,1.0,1.0,1.0,64.0,2.0,1.0,5.0,3.0,3.0,2.0,6.0,2.0,6.0,5.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,128.0,384.0,1.0,1.0,1.0,1.0,10.0,32.0,1.0,5976390525.0,54209253.8,19707700000.0,137.6038888888889,3136.0,10.0,9043968.0,3.2397567077764026e+17
64000.0,128000.0,3136.0,64.0,3.0,40.0,46.0,46.0,4.0,3.0,1.0,2.0,4.0,6.0,1.0,2.0,4.0,2.0,6.0,1.0,5.0,2.0,6.0,3.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1024.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,6.0,2.0,5.0,4.0,4.0,4.0,4.0,128.0,2.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,320.0,80.0,1.0,146656250.0,39420760.0,19706800000.0,124.75744444444443,3136.0,10.0,540672.0,5781300833750000.0
4096.0,128000.0,3136.0,64.0,3.0,24.0,22.0,12.0,2.0,3.0,6.0,6.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,1.0,2.0,5.0,4.0,6.0,1.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,512.0,512.0,1.0,4.0,1024.0,1.0,1.0,1.0,1.0,32.0,2.0,1.0,4.0,5.0,2.0,6.0,5.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,6.0,5.0,1.0,4096.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,20.0,20.0,1.0,767626916.0,37272971.0,19706900000.0,126.00833333333333,3136.0,10.0,1146880.0,2.8611735778887436e+16
512.0,32000.0,3136.0,64.0,3.0,42.0,46.0,6.0,3.0,3.0,1.0,3.0,2.0,6.0,6.0,6.0,6.0,2.0,2.0,4.0,5.0,5.0,3.0,1.0,5.0,1.0,2.0,3.0,2.0,5.0,1.0,6.0,512.0,4.0,1.0,512.0,2048.0,1.0,1.0,1.0,1.0,16.0,2.0,1.0,5.0,5.0,3.0,1.0,6.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0,6.0,4.0,3.0,1024.0,2048.0,1.0,24.0,192.0,1.0,1.0,1.0,1.0,4.0,32.0,1.0,1694797283.0,32951116.2,19707000000.0,128.80655555555558,3136.0,10.0,2179072.0,5.584546220757728e+16
